Tweet Date,Display Name,User Name,Tweet URL,Media Type,Media URL,Saved Filename,Tweet Content,Favorite Count,Retweet Count,Reply Count
2024/8/12 0:29,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1822671654671065532/photo/1,Image,https://pbs.twimg.com/media/GUtuMXfXAAAXbxO.jpg,2024-08-12 00-29-img_727.jpg,".@Tim_Walz and I kicked off our first week on the campaign trail as running mates—and, in just five days, we visited Pennsylvania, Michigan, Wisconsin, Arizona and Nevada. 

Over the next 86 days, we hope to see you all out on the trail. https://t.co/jeWqgzgJJF",51780,9665,6531
2024/8/10 22:56,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1822285928628379876/video/1,Video,https://video.twimg.com/amplify_video/1822285779550281730/vid/avc1/1080x1920/QxL3HinED0vfgsF0.mp4?tag=16,2024-08-10 22-56-vid_730.mp4,"Donald Trump tanked the toughest bipartisan border security bill in decades because he thought it would help him win an election.

When I am President, I will sign the bill. https://t.co/Vlu4KdUdiI",28735,8366,10646
2024/8/11 11:43,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1822478906399605184/video/1,Video,https://video.twimg.com/amplify_video/1822478800111693824/vid/avc1/1080x1920/-zRWGveD3wGuimnR.mp4?tag=16,2024-08-11 11-43-vid_728.mp4,"Everyone in Nevada knows that @Culinary226 helped lead the way in our country for workers' rights and dignity.

I've been so proud to work by your side. https://t.co/uWlv60axUb",17304,3840,4685
2024/8/11 11:10,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1822470601707077948/video/1,Video,https://video.twimg.com/amplify_video/1822470495175839744/vid/avc1/1080x1920/hm3Us89gGvi9cE0V.mp4?tag=16,2024-08-11 11-10-vid_729.mp4,"Our campaign is a fight for the future.

We are not going back. https://t.co/dRB3FQTLno",23998,5137,4539
2024/8/10 22:17,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1822276048316153992/photo/1,Image,https://pbs.twimg.com/media/GUoGWklW8AAPC-Q.jpg,2024-08-10 22-17-img_732.jpg,About last night: Some are calling our rally the largest in Arizona political campaign history. https://t.co/f1jlv498mw,89668,14305,6900
2024/8/10 22:17,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1822276048316153992/photo/1,Image,https://pbs.twimg.com/media/GUoGZA2WEAA5A3j.jpg,2024-08-10 22-17-img_734.jpg,About last night: Some are calling our rally the largest in Arizona political campaign history. https://t.co/f1jlv498mw,89668,14305,6900
2024/8/10 11:56,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1822119790074306655/video/1,Video,https://video.twimg.com/amplify_video/1822119683903905792/vid/avc1/1080x1920/ylDvnCB4KuMwYHiv.mp4?tag=16,2024-08-10 11-56-vid_735.mp4,"Arizona, I love you back. https://t.co/Ty15nv2Gb0",25265,4460,3254
2024/8/10 10:32,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1822098657333612555/video/1,Video,https://video.twimg.com/amplify_video/1822098571857928192/vid/avc1/1080x1920/-S_o2gRnIXbM4GGR.mp4?tag=16,2024-08-10 10-32-vid_738.mp4,"Good evening, Arizona! https://t.co/WBE81PsXxv",33761,5266,2333
2024/8/10 11:40,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1822115743015555403/video/1,Video,https://video.twimg.com/amplify_video/1822115657166540800/vid/avc1/1080x1920/sJplgNvZ_b5DFHtY.mp4?tag=16,2024-08-10 11-40-vid_736.mp4,"Yesterday, we got a fresh reminder that Donald Trump’s Project 2025 agenda would ban medication abortion in every state. 

We are not going to let that happen, because we trust women. https://t.co/olDTwspUZT",14645,3814,3761
2024/8/10 11:05,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1822106913540104308/video/1,Video,https://video.twimg.com/amplify_video/1822106849308516353/vid/avc1/1080x1920/6A2B8eV2z5JEd_W7.mp4?tag=16,2024-08-10 11-05-vid_737.mp4,"As President, I will always honor tribal sovereignty, respect tribal self determination, and fight for a future where every Native person can realize their aspirations. https://t.co/r44TWVxiDz",33121,6765,3372
2024/8/8 23:14,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1821565755562807342/photo/1,Image,https://pbs.twimg.com/media/GUeAU5_XsAANBkq.jpg,2024-08-08 23-14-img_740.jpg,"This campaign is not just about us versus Donald Trump.  

Our campaign is about fighting for the future. https://t.co/nPBq8Cn2cy",35945,7324,7744
2024/8/8 23:14,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1821565755562807342/photo/1,Image,https://pbs.twimg.com/media/GUeAXV8XMAAHq38.jpg,2024-08-08 23-14-img_742.jpg,"This campaign is not just about us versus Donald Trump.  

Our campaign is about fighting for the future. https://t.co/nPBq8Cn2cy",35945,7324,7744
2024/8/8 23:14,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1821565755562807342/photo/1,Image,https://pbs.twimg.com/media/GUeAYkCWsAA1e8w.jpg,2024-08-08 23-14-img_743.jpg,"This campaign is not just about us versus Donald Trump.  

Our campaign is about fighting for the future. https://t.co/nPBq8Cn2cy",35945,7324,7744
2024/8/8 23:14,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1821565755562807342/photo/1,Image,https://pbs.twimg.com/media/GUeAWHrW8AA_k1i.jpg,2024-08-08 23-14-img_741.jpg,"This campaign is not just about us versus Donald Trump.  

Our campaign is about fighting for the future. https://t.co/nPBq8Cn2cy",35945,7324,7744
2024/8/7 21:59,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1821184352408973407/photo/1,Image,https://pbs.twimg.com/media/GUYlgvRXYAAIuu5.jpg,2024-08-07 21-59-img_746.jpg,"With @Tim_Walz by my side, and with all of you at our sides—let us fight for the promise of America’s future. https://t.co/TyDeqWkNPK",69465,8459,4916
2024/8/8 9:15,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1821354567914688939/video/1,Video,https://video.twimg.com/amplify_video/1821354398200537088/vid/avc1/1080x1920/WZXv7IOCxI88K_bp.mp4?tag=16,2024-08-08 09-15-vid_744.mp4,"Fighting for a brighter future may take hard work, but hard work is good work. https://t.co/KFrNWrS6sX",21560,4484,5215
2024/8/7 10:13,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1821006662989205540/photo/1,Image,https://pbs.twimg.com/media/GUWD34nWgAAHNmO.jpg,2024-08-07 10-13-img_748.jpg,"Let’s get to work, @Tim_Walz. https://t.co/cUYNCnun3X",62742,7004,3235
2024/8/7 10:13,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1821006662989205540/photo/1,Image,https://pbs.twimg.com/media/GUWD2q-XIAAJ6pb.jpg,2024-08-07 10-13-img_747.jpg,"Let’s get to work, @Tim_Walz. https://t.co/cUYNCnun3X",62742,7004,3235
2024/8/7 10:13,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1821006662989205540/photo/1,Image,https://pbs.twimg.com/media/GUWD5GvWkAAfjIl.jpg,2024-08-07 10-13-img_749.jpg,"Let’s get to work, @Tim_Walz. https://t.co/cUYNCnun3X",62742,7004,3235
2024/8/7 8:30,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1820980836251861004/video/1,Video,https://video.twimg.com/amplify_video/1820980687060549632/vid/avc1/1080x1920/Jy7LclqAW_G_0DmW.mp4?tag=16,2024-08-07 08-30-vid_750.mp4,"Coach Walz and I may hail from different corners of our great country, but our values are the same: We both believe in lifting people up, not knocking them down. https://t.co/0jLw6BATiE",43966,8607,4690
2024/8/7 7:17,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1820962394543165888/video/1,Video,https://video.twimg.com/amplify_video/1820962308102696960/vid/avc1/1080x1920/J5htuv2HSnLoxPAQ.mp4?tag=16,2024-08-07 07-17-vid_751.mp4,"Let’s compare @Tim_Walz’s resume to that of Trump’s running mate, shall we? https://t.co/IqGdIBV1a4",21246,3797,4127
2024/8/8 6:08,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1821307385115222524/video/1,Video,https://video.twimg.com/amplify_video/1821307236859207680/vid/avc1/1080x1920/yYxrdpoyMM4W7LKa.mp4?tag=16,2024-08-08 06-08-vid_745.mp4,"In 90 days, the nation will know Coach Walz by a new title: Vice President of the United States of America. https://t.co/7HlWq3owz5",26879,4609,4810
2024/8/7 6:57,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1820957442982764779/video/1,Video,https://video.twimg.com/amplify_video/1820957336661307392/vid/avc1/1080x1920/G0rk40_Ev-pInRDB.mp4?tag=16,2024-08-07 06-57-vid_752.mp4,"Donald Trump said he wants to punish women. And, as a result of his actions, today in America, one out of three women live in a state with a Trump Abortion Ban. https://t.co/d1Pg9Zi5rc",15426,3559,3276
2024/8/7 6:28,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1820950087717060788/video/1,Video,https://video.twimg.com/amplify_video/1820950002400739328/vid/avc1/1080x1920/MmsUz9riGn1XV6vt.mp4?tag=16,2024-08-07 06-28-vid_753.mp4,"Philadelphia, I launched my campaign for President of the United States a mere two weeks ago.

And it has been a bit of a whirlwind. 

But now, I can stand before you today to proudly announce: I am now officially the Democratic Nominee for President of the United States. https://t.co/tMevuh2oRp",30977,5328,2547
2024/8/7 6:13,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1820946356095025425/video/1,Video,https://video.twimg.com/amplify_video/1820946291771183104/vid/avc1/1080x1920/M_wjXHRP-LMhXnbz.mp4?tag=16,2024-08-07 06-13-vid_754.mp4,"Since the day I announced my candidacy, I set out to find a partner who can help unite our nation and move us forward—a fighter for the middle class and patriot who believes in the promise of America.

I am here today because I found such a leader: Governor @Tim_Walz. https://t.co/t1OnTsUZ4j",75206,11945,4108
2024/8/7 3:13,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1820900959045685361/video/1,Video,https://video.twimg.com/amplify_video/1820900852032245760/vid/avc1/1080x1920/mXKpXdyst2cS6kVD.mp4?tag=16,2024-08-07 03-13-vid_755.mp4,"When I called @Tim_Walz this morning to ask him to join our campaign, I shared my deep level of respect for him and the work we've done together. 

We're going to unify this country and we're going to win.

Let's go get this done. https://t.co/EcqZ497lyk",182549,26846,10587
2024/8/6 4:47,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1820562237041385706/video/1,Video,https://video.twimg.com/amplify_video/1820562172264505344/vid/avc1/1080x1920/7CVtMm7Pjf0N2vsb.mp4?tag=16,2024-08-06 04-47-vid_756.mp4,"Project 2025 is proof: If Donald Trump wins in November he will continue to attack equality, take away freedoms, and undermine our democracy. https://t.co/JyJecPm54q",32974,8286,10086
2024/8/5 4:46,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1820199552823013866/photo/1,Image,https://pbs.twimg.com/media/GUKl1IVXMAA7lVH.jpg,2024-08-05 04-46-img_758.jpg,"This election is a fight for our country, our future, and our most fundamental freedoms and rights. 

We believe in the promise of America—and we’re in this fight because we know what’s at stake. https://t.co/qE1945NbJT",36942,7754,6765
2024/8/4 2:19,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1819800171363864665/photo/1,Image,https://pbs.twimg.com/media/GUE6mFNXsAAeYi7.jpg,2024-08-04 02-19-img_760.jpg,"Across the nation, we are witnessing a full-on attack on hard-won, hard-fought freedoms. 

Extremists attack the freedom to vote, our freedom to live safe from gun violence, and our reproductive freedom.

I say, bring it on—because we’re not going back. https://t.co/jBhaNH7mqw",36450,8498,8811
2024/8/5 6:26,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1820224804571463800/video/1,Video,https://video.twimg.com/amplify_video/1820224698157826048/vid/avc1/1080x1920/dCV0Jtw5a5V8uVU4.mp4?tag=16,2024-08-05 06-26-vid_757.mp4,"When we fight, we win. https://t.co/jOnuEXrMXm",39514,8761,7758
2024/8/2 7:30,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1819153667733201264/photo/1,Image,https://pbs.twimg.com/media/GT7umnAXYAAS1cs.jpg,2024-08-02 07-30-img_762.jpg,"One of the best ways to keep our nation moving forward is to give our workers a voice.

As President, I’ll protect the freedom to organize, defend collective bargaining and sign the PRO Act into law. https://t.co/MYsnSLpss4",15246,3817,3708
2024/8/4 23:54,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1820126072702107755/photo/1,Image,https://pbs.twimg.com/media/GUJjAB7WgAA-SkN.jpg,2024-08-04 23-54-img_759.jpg,"As Attorney General, I took on Big Oil—and won.

As Vice President, I helped pass the largest-ever investment to take on the climate crisis.

And as President, I will keep up the fight.

I am grateful for your support @LCVoters, @SierraClub, @NRDC_Action, and @ce4america. https://t.co/4jhqQ6e8ag",33853,7986,8544
2024/8/1 20:38,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1818989643829797233/photo/1,Image,https://pbs.twimg.com/media/GT5ZYr2WwAAWKRp.jpg,2024-08-01 20-38-img_765.jpg,"The path to the White House runs through Georgia. 

It was good to be back in the state that helped us win in 2020—and with your support, we will win again in November. https://t.co/zFl0HZu94X",46875,7680,5550
2024/8/1 20:38,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1818989643829797233/photo/1,Image,https://pbs.twimg.com/media/GT5ZXeGXYAAWM2s.jpg,2024-08-01 20-38-img_764.jpg,"The path to the White House runs through Georgia. 

It was good to be back in the state that helped us win in 2020—and with your support, we will win again in November. https://t.co/zFl0HZu94X",46875,7680,5550
2024/8/3 4:40,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1819473401385222301/video/1,Video,https://video.twimg.com/amplify_video/1819473253024374784/vid/avc1/1080x1920/furfX1YUHKfTI1Kb.mp4?tag=16,2024-08-03 04-40-vid_761.mp4,"No one should be punished for a medical emergency.

We are making it so medical debt can no longer be used against your credit score. https://t.co/t3C7JGJxr1",35056,7172,4602
2024/8/2 5:45,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1819127431392800796/video/1,Video,https://video.twimg.com/amplify_video/1819127219886641152/vid/avc1/1080x1920/0OZh_GuYozGXlXYp.mp4?tag=16,2024-08-02 05-45-vid_763.mp4,"Throughout my career, I’ve taken on perpetrators of all kinds, and let me tell you: I know Donald Trump’s type. https://t.co/EP9e8ClVKE",34225,6465,6841
2024/8/1 20:38,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1818989643829797233/photo/1,Image,https://pbs.twimg.com/media/GT5ZZ6DWQAACk_3.jpg,2024-08-01 20-38-img_766.jpg,"The path to the White House runs through Georgia. 

It was good to be back in the state that helped us win in 2020—and with your support, we will win again in November. https://t.co/zFl0HZu94X",46875,7680,5550
2024/7/31 22:36,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1818657054426366313/photo/1,Image,https://pbs.twimg.com/media/GT0q76qW4AA0naN.png,2024-07-31 22-36-img_768.jpg,Generations of Americans before us led the fight for freedom. Now the baton is in our hands. https://t.co/XCvtGfwpNB,16279,4030,4822
2024/8/1 20:38,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1818989643829797233/photo/1,Image,https://pbs.twimg.com/media/GT5ZbIMXgAEzS-Z.jpg,2024-08-01 20-38-img_767.jpg,"The path to the White House runs through Georgia. 

It was good to be back in the state that helped us win in 2020—and with your support, we will win again in November. https://t.co/zFl0HZu94X",46875,7680,5550
2024/7/31 9:05,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1818453001805119817/video/1,Video,https://video.twimg.com/ext_tw_video/1818452491102547968/pu/vid/avc1/720x1280/xGTYMISKKODyoqxF.mp4?tag=12,2024-07-31 09-05-vid_769.mp4,"Thank you, Atlanta. https://t.co/6BS5SfFdAF",121571,13987,6324
2024/7/31 8:46,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1818448172428951759/video/1,Video,https://video.twimg.com/ext_tw_video/1818447422474932224/pu/vid/avc1/720x1280/qw43lmk8tqzgjx_3.mp4?tag=12,2024-07-31 08-46-vid_771.mp4,"Ours is a people-powered campaign.

Help us build it: https://t.co/S9Nc0rlWvb https://t.co/9U8pLwB8zR",13587,3077,1862
2024/7/31 8:59,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1818451507085205983/video/1,Video,https://video.twimg.com/ext_tw_video/1818451214255661057/pu/vid/avc1/720x1280/XVb-bkBZQk7SUNY3.mp4?tag=12,2024-07-31 08-59-vid_770.mp4,"Across our nation, we are witnessing a full assault on hard-fought, hard-won freedoms.

Our fight is for the future and for freedom.

We are not going back. https://t.co/Y3KdQ1r6L4",26929,6195,4372
2024/7/31 7:59,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1818436356009570530/video/1,Video,https://video.twimg.com/ext_tw_video/1818436093907189760/pu/vid/avc1/720x1280/_fK5Ip9lz_WQNgF4.mp4?tag=12,2024-07-31 07-59-vid_773.mp4,"Donald, I do hope you'll reconsider meeting me on the debate stage.

Because, as the saying goes, if you’ve got something to say, say it to my face. https://t.co/fkL9ZYOY3X",283251,46728,17453
2024/7/31 7:35,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1818430311522267353/video/1,Video,https://video.twimg.com/ext_tw_video/1818430224272441344/pu/vid/avc1/720x1280/oKKGDd724Gtrv8Kh.mp4?tag=12,2024-07-31 07-35-vid_774.mp4,The road to the White House runs through Georgia–and I am glad to be back. https://t.co/AhBIXrs0kI,47942,6315,2966
2024/7/31 2:36,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1818354976982180263/photo/1,Image,https://pbs.twimg.com/media/GTwYMsnXAAA3KXO.jpg,2024-07-31 02-36-img_775.jpg,"59 years ago, Medicare and Medicaid were signed into law. 

Trump’s Project 2025 plans to cut Medicare and roll back our progress on Medicaid.

As Vice President, I have worked to expand these programs—and we are not going back. https://t.co/UxnZFJefQC",24780,5776,4898
2024/7/30 4:20,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1818018751163347052/photo/1,Image,https://pbs.twimg.com/media/GTrmWEVXIAAi5ga.jpg,2024-07-30 04-20-img_777.jpg,"Our 100 Days Out Weekend of Action was awe-inspiring.

We are mobilizing and organizing to protect our freedoms, while Donald Trump wants to take us back.  We won’t let that happen.    

Let’s keep up the fight all the way to November. https://t.co/cgS3a9mr5Z",13294,2948,2448
2024/7/31 8:10,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1818439127144317173/video/1,Video,https://video.twimg.com/ext_tw_video/1818438730367062016/pu/vid/avc1/720x1280/kGWzLcX45DudNODJ.mp4?tag=12,2024-07-31 08-10-vid_772.mp4,"Building up the middle class will be a defining goal of my presidency. Because we know that when our middle class is strong, America is strong. https://t.co/37bdzLihnT",30994,5472,4377
2024/7/30 4:20,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1818018751163347052/photo/1,Image,https://pbs.twimg.com/media/GTrmYg0WUAAXc7C.jpg,2024-07-30 04-20-img_779.jpg,"Our 100 Days Out Weekend of Action was awe-inspiring.

We are mobilizing and organizing to protect our freedoms, while Donald Trump wants to take us back.  We won’t let that happen.    

Let’s keep up the fight all the way to November. https://t.co/cgS3a9mr5Z",13294,2948,2448
2024/7/30 20:38,Kamala Harris,@KamalaHarris,https://x.com/KamalaHarris/status/1818264875627389226/video/1,Video,https://video.twimg.com/amplify_video/1818264769461174272/vid/avc1/1080x1080/e1TonvyG8CtlAyuC.mp4?tag=16,2024-07-30 20-38-vid_776.mp4,"We believe in a future where every person has the opportunity not just to get by, but to get ahead. Where every senior can retire with dignity.

But Donald Trump wants to take our country backward.

We are not going back. https://t.co/POhMKFIqZz",47218,12310,7123
